33977	50	1
23053	50	1
74880	50	1
99286	50	1
25558	50	1
74288	50	1
29489	50	1
2478	50	1
24840	53	1
2089	53	1
99485	53	1
26872	53	1
94783	53	1
86678	53	1
48470	54	1
66720	54	1
34080	54	1
74684	54	1
75804	54	1
86854	54	1
65792	54	1
92989	54	1
34645	55	1
56943	55	1
95806	55	1
42890	56	1
83259	56	1
37206	56	1
95372	56	1
38939	56	1
42525	56	1
70665	56	1
26007	56	1
73472	56	1
2407	57	1
45336	57	1
66878	57	1
94250	57	1
76939	57	1
70487	57	1
40622	57	1
46750	57	1
39400	57	1
4380	57	1
7524	59	1
33836	60	1
86966	60	1
68464	60	1
98660	60	1
20702	60	1
37298	61	1
98226	61	1
35945	61	1
87926	61	1
34659	61	1
68262	62	1
6246	62	1
74925	62	1
2669	62	1
62	62	1
73220	62	1
94029	62	1
25748	62	1
84565	62	1
44099	62	1
55528	62	1
35407	62	1
23923	62	1
29467	62	1
74550	65	1
8953	65	1
46999	65	1
62207	65	1
52680	65	1
30200	65	1
5439	65	1
2073	65	1
40090	65	1
34257	66	1
50444	66	1
36056	66	1
33692	67	1
69638	67	1
70722	67	1
75840	67	1
77244	67	1
35088	67	1
33807	67	1
25236	70	1
70	70	1
70	70	1
93590	70	1
1052	70	1
74869	72	1
96654	72	1
99706	72	1
4240	72	1
9279	72	1
86430	72	1
78667	72	1
22089	72	1
20247	72	1
96468	72	1
66607	72	1
52754	72	1
26839	72	1
76436	72	1
57047	73	1
79529	73	1
25388	73	1
82273	73	1
28628	74	1
8536	74	1
93303	74	1
6479	74	1
85796	74	1
8977	74	1
50950	74	1
92533	74	1
24920	74	1
42263	74	1
85982	74	1
7049	74	1
40935	74	1
82037	74	1
98005	74	1
59365	74	1
54396	74	1
34626	74	1
22245	74	1
2747	74	1
47022	74	1
34577	74	1
57702	74	1
8254	74	1
50829	74	1
38543	74	1
50840	74	1
7653	74	1
67323	74	1
28375	74	1
68866	74	1
80207	74	1
35825	74	1
3200	74	1
78078	74	1
60987	76	1
28656	76	1
53228	76	1
92797	76	1
32707	76	1
67496	77	1
80523	77	1
97884	77	1
98966	78	1
52287	78	1
26990	78	1
5404	78	1
93896	78	1
65877	78	1
65403	78	1
45607	78	1
43077	79	1
7372	79	1
62783	79	1
32225	79	1
45407	81	1
73647	82	1
76872	82	1
30365	82	1
56672	82	1
42869	82	1
70767	82	1
6806	82	1
65007	82	1
59003	82	1
98787	82	1
23034	82	1
65645	82	1
45462	82	1
33332	82	1
9533	83	1
7374	84	1
54593	84	1
84689	84	1
20634	84	1
64238	84	1
75507	84	1
75744	84	1
72965	84	1
48308	84	1
72883	84	1
80859	84	1
99626	84	1
56930	84	1
27288	85	1
28605	85	1
96027	85	1
48272	85	1
49061	85	1
82005	85	1
25642	85	1
4585	85	1
9020	85	1
44997	86	1
58544	86	1
76662	86	1
62754	86	1
84569	86	1
32702	86	1
83002	86	1
82322	86	1
24080	86	1
28320	86	1
37266	86	1
72934	86	1
63796	86	1
1668	87	1
7132	87	1
7133	87	1
47097	87	1
48459	87	1
66035	87	1
68502	87	1
93670	87	1
94735	87	1
85565	89	1
67096	89	1
20024	89	1
88396	89	1
92827	89	1
79663	89	1
77550	89	1
28507	90	1
60588	91	1
5300	91	1
40807	93	1
90684	93	1
74070	93	1
83037	93	1
5388	93	1
72663	93	1
40390	93	1
4367	93	1
80897	93	1
93897	93	1
96930	93	1
94905	93	1
29772	93	1
29926	93	1
4263	93	1
50126	93	1
30947	93	1
4841	94	1
50069	94	1
4056	94	1
45620	94	1
57607	94	1
93928	94	1
59903	94	1
46745	94	1
67665	94	1
70688	95	1
80859	95	1
86436	95	1
6088	96	1
34376	96	1
23802	96	1
89986	96	1
28888	96	1
48236	96	1
74996	96	1
53677	96	1
82282	96	1
98974	96	1
73253	96	1
96484	96	1
2970	97	1
92728	97	1
83462	97	1
35	97	1
59803	97	1
39703	97	1
69685	97	1
68032	97	1
86792	97	1
69045	97	1
66053	97	1
80078	98	1
34202	98	1
94069	98	1
69543	98	1
4750	99	1
42649	99	1
57070	99	1
96543	99	1
47954	99	1
26603	99	1
98005	99	1
2337	99	1
9860	99	1
99375	99	1
88574	99	1
40469	99	1
62582	99	1
36486	99	1
36494	99	1
33099	99	1
48734	99	1
7653	99	1
67323	99	1
54354	99	1
67778	99	1
92949	99	1
68866	99	1
62328	99	1
80207	99	1
35825	99	1
53996	99	1
65857	99	1
27590	99	1
7767	99	1
37524	99	1
28482	99	1
26682	99	1
70696	99	1
78078	99	1
20562	101	1
25364	101	1
26009	101	1
9385	101	1
89428	101	1
47934	101	1
2483	101	1
67403	102	1
24047	102	1
70743	102	1
58785	102	1
48403	103	1
90736	104	1
7440	104	1
42746	106	1
69328	106	1
73440	106	1
86329	106	1
7824	106	1
53228	107	1
29488	107	1
46805	108	1
66384	108	1
4309	108	1
67795	109	1
36894	109	1
36639	110	1
54782	110	1
69843	110	1
72384	111	1
49235	112	1
38722	112	1
7204	112	1
44223	112	1
98328	112	1
77034	112	1
99376	112	1
52869	112	1
72384	113	1
57600	113	1
60992	113	1
66573	113	1
97389	113	1
33437	114	1
27096	114	1
47257	114	1
84454	114	1
92075	115	1
72933	116	1
73647	117	1
90487	117	1
84877	117	1
33692	120	1
69638	120	1
75840	120	1
77244	120	1
33807	120	1
25822	122	1
34896	122	1
54593	124	1
56095	124	1
33773	124	1
63795	124	1
68078	124	1
27823	124	1
50993	127	1
75929	127	1
8254	127	1
29600	127	1
43534	127	1
65307	127	1
42585	127	1
84773	127	1
38375	127	1
77472	127	1
95447	127	1
77480	127	1
50014	130	1
20770	130	1
74501	130	1
23069	132	1
73647	132	1
79087	132	1
20455	132	1
95573	132	1
67787	132	1
76044	132	1
99366	132	1
34042	132	1
86576	132	1
80535	132	1
22276	132	1
77036	132	1
73067	132	1
36276	132	1
85299	132	1
72528	132	1
65568	132	1
60067	132	1
6062	133	1
25772	133	1
94423	134	1
6228	134	1
50937	135	1
2450	135	1
86036	135	1
94205	135	1
1586	135	1
59803	135	1
32820	136	1
78952	136	1
49892	136	1
35797	136	1
85377	136	1
96007	136	1
98008	136	1
22423	136	1
94529	138	1
89707	138	1
49422	138	1
95790	138	1
99897	138	1
65578	138	1
43082	138	1
46759	138	1
32943	138	1
64006	138	1
587	139	1
8063	139	1
50100	139	1
4245	139	1
4203	139	1
23088	139	1
6442	140	1
7121	140	1
4543	143	1
127	143	1
4305	143	1
3300	143	1
74869	145	1
63473	145	1
34548	145	1
88767	145	1
7204	145	1
97884	145	1
65025	145	1
24977	145	1
85078	145	1
85952	145	1
94563	145	1
47333	145	1
27797	145	1
26930	145	1
56359	145	1
30967	145	1
32988	145	1
99597	145	1
52782	145	1
7369	145	1
75449	145	1
26465	145	1
90890	145	1
98578	146	1
44901	147	1
4543	147	1
9680	147	1
20977	147	1
40240	147	1
995	148	1
90392	148	1
66800	148	1
29080	148	1
27465	148	1
95076	149	1
6182	149	1
3060	149	1
42478	150	1
87377	150	1
40095	150	1
89004	151	1
78704	151	1
29788	151	1
2150	153	1
70047	153	1
8841	153	1
97002	155	1
40602	155	1
46702	155	1
55364	158	1
64845	158	1
8350	158	1
59956	158	1
63383	158	1
54430	158	1
80778	158	1
5072	160	1
44034	160	1
98898	160	1
28359	160	1
4934	160	1
4432	161	1
68860	161	1
4244	161	1
5343	163	1
66247	163	1
6234	163	1
88952	163	1
29768	164	1
58238	164	1
46999	164	1
23559	164	1
22556	164	1
50527	164	1
3462	164	1
62647	164	1
80433	164	1
70704	165	1
30286	165	1
9638	165	1
76206	165	1
65922	165	1
32702	165	1
77032	165	1
32786	165	1
6355	165	1
53856	166	1
33450	166	1
53323	166	1
93580	166	1
28282	166	1
72353	166	1
77076	167	1
5624	167	1
39900	167	1
45250	167	1
30660	167	1
120	167	1
80307	167	1
52020	167	1
4051	167	1
66503	171	1
80953	172	1
42402	172	1
84820	172	1
32265	172	1
65565	173	1
99465	177	1
94794	177	1
84337	177	1
82375	177	1
73353	177	1
64209	177	1
77077	177	1
25506	182	1
92068	182	1
30058	182	1
50499	182	1
34507	182	1
1312	182	1
60537	183	1
8502	184	1
28037	184	1
28306	184	1
40220	184	1
402	184	1
57980	184	1
66664	185	1
58629	185	1
33437	185	1
24489	185	1
27096	185	1
95393	185	1
96583	185	1
63974	185	1
29466	186	1
99465	188	1
94794	188	1
84337	188	1
82375	188	1
73353	188	1
96000	188	1
69459	188	1
8288	189	1
24030	189	1
49453	189	1
20709	189	1
50789	189	1
64070	189	1
70668	189	1
23604	189	1
74776	192	1
9585	192	1
73760	193	1
47021	193	1
8394	193	1
20079	193	1
70793	193	1
6373	193	1
579	193	1
90903	193	1
30092	194	1
62958	196	1
25895	196	1
47702	196	1
70466	196	1
62052	196	1
82609	197	1
82333	198	1
90690	198	1
70366	198	1
90588	198	1
48528	199	1
83984	199	1
48626	200	1
2337	200	1
47690	200	1
28633	200	1
23948	200	1
60446	200	1
2209	200	1
92639	202	1
8355	203	1
80557	203	1
25623	203	1
89947	203	1
98209	203	1
52479	204	1
68593	204	1
96866	206	1
67869	206	1
59345	206	1
36853	206	1
6449	206	1
47598	206	1
29285	206	1
74989	206	1
38788	206	1
4750	209	1
85287	209	1
631	209	1
4502	209	1
44858	209	1
62552	209	1
83824	209	1
46269	209	1
49453	209	1
7930	209	1
5046	209	1
52069	209	1
98707	209	1
82995	209	1
20850	209	1
2915	210	1
95780	210	1
29480	210	1
64200	210	1
24990	212	1
30063	212	1
37650	212	1
60580	212	1
50439	212	1
26087	213	1
7997	213	1
3175	213	1
26043	213	1
55042	213	1
55264	214	1
63924	215	1
9363	215	1
94374	215	1
97499	216	1
26274	217	1
9645	217	1
23804	217	1
89689	217	1
6609	217	1
53059	219	1
89770	219	1
8536	224	1
93440	224	1
98973	224	1
60662	224	1
6207	224	1
39305	224	1
45055	224	1
64626	224	1
376	224	1
73736	224	1
76009	225	1
99079	225	1
74869	226	1
72564	226	1
92060	226	1
62258	226	1
9569	226	1
88396	226	1
83509	226	1
36081	226	1
38245	226	1
64537	226	1
98966	227	1
52287	227	1
26990	227	1
5404	227	1
55002	227	1
74424	227	1
93896	227	1
37745	227	1
88898	227	1
78352	228	1
20515	229	1
33294	229	1
54486	229	1
57730	229	1
7509	229	1
52928	229	1
70630	229	1
89528	229	1
22230	229	1
26075	230	1
59708	230	1
9627	231	1
80689	232	1
49684	232	1
94380	232	1
97009	233	1
88835	233	1
7837	233	1
9597	234	1
92387	234	1
23758	234	1
63255	235	1
35574	235	1
92080	235	1
8000	235	1
1743	235	1
37637	235	1
86073	235	1
84002	235	1
25704	235	1
4547	235	1
8061	235	1
45280	235	1
9604	235	1
99790	237	1
52877	237	1
97009	238	1
39556	239	1
5877	239	1
60271	239	1
4634	239	1
7563	239	1
1001	239	1
47870	239	1
3226	239	1
94804	239	1
28938	239	1
99870	240	1
29705	240	1
60775	240	1
73904	240	1
92036	240	1
76086	240	1
87253	240	1
4944	240	1
3443	240	1
2031	240	1
6560	240	1
3809	240	1
48658	240	1
6696	240	1
2849	240	1
65307	241	1
42585	241	1
4598	243	1
2138	243	1
47005	243	1
94349	243	1
44269	243	1
3065	243	1
30908	243	1
88363	243	1
53423	243	1
48940	243	1
88906	243	1
2454	243	1
60885	243	1
57206	243	1
29285	244	1
4465	244	1
62327	245	1
46540	245	1
6796	245	1
85266	245	1
23630	245	1
36907	245	1
38364	245	1
87244	245	1
86704	245	1
90877	246	1
9489	247	1
90901	247	1
53026	247	1
69483	247	1
87678	247	1
54325	248	1
59885	249	1
45533	249	1
94386	249	1
87254	249	1
40447	250	1
50800	250	1
83703	252	1
8254	253	1
50829	253	1
33844	253	1
778	254	1
82832	257	1
60624	257	1
9030	257	1
5843	257	1
94608	260	1
43846	261	1
50950	261	1
38359	261	1
22579	261	1
87484	261	1
58850	261	1
57765	261	1
69888	261	1
25209	261	1
68056	261	1
89401	261	1
60021	263	1
65200	264	1
29027	264	1
58834	264	1
36435	265	1
3389	265	1
79490	265	1
5484	265	1
84295	265	1
66405	265	1
97009	265	1
74492	265	1
92377	265	1
38802	267	1
88659	269	1
2534	269	1
29043	272	1
67794	272	1
62258	273	1
94787	273	1
26448	277	1
80092	277	1
303	277	1
67899	277	1
67442	278	1
72202	278	1
34572	278	1
36578	278	1
50694	278	1
90541	282	1
57907	282	1
77308	282	1
68442	282	1
70976	282	1
98062	282	1
7950	282	1
4428	282	1
6007	282	1
57340	283	1
26075	283	1
52678	283	1
22708	283	1
24528	283	1
77009	283	1
52008	283	1
28656	283	1
60346	283	1
93306	283	1
3567	283	1
85882	283	1
25296	283	1
89398	283	1
65659	283	1
86832	283	1
93970	283	1
56260	283	1
73209	283	1
87095	283	1
4562	283	1
75988	283	1
7422	283	1
32208	283	1
57638	283	1
6834	283	1
57957	283	1
9629	283	1
3579	283	1
39755	283	1
93652	284	1
94736	284	1
36652	285	1
26990	285	1
40747	285	1
42390	285	1
70586	285	1
1425	285	1
1063	285	1
93004	285	1
5402	285	1
94832	285	1
32366	285	1
37047	285	1
8558	285	1
80279	285	1
8759	285	1
52988	285	1
65405	285	1
56530	285	1
68299	285	1
98260	287	1
57943	287	1
3957	290	1
88077	290	1
62046	290	1
46753	290	1
40570	291	1
6805	291	1
30732	291	1
38081	292	1
96044	292	1
30848	292	1
4718	292	1
53880	293	1
78582	293	1
96543	293	1
63580	293	1
45448	293	1
33099	293	1
58344	293	1
33253	293	1
47576	293	1
94056	293	1
98242	293	1
57626	293	1
92696	293	1
53068	293	1
65378	295	1
7880	295	1
8748	295	1
60822	295	1
44396	295	1
60835	295	1
50300	295	1
78336	295	1
82296	295	1
98090	295	1
36525	296	1
70688	297	1
2849	297	1
40747	297	1
1514	297	1
4023	297	1
1252	297	1
78074	297	1
26075	300	1
54569	300	1
98093	300	1
29246	300	1
25474	300	1
70897	300	1
96656	300	1
58545	300	1
277	303	1
8439	303	1
80092	303	1
39305	303	1
67899	303	1
82006	303	1
6868	303	1
36024	304	1
36324	304	1
37708	304	1
30097	304	1
60906	304	1
68635	304	1
86784	304	1
39490	304	1
48405	306	1
20646	306	1
58396	306	1
45554	306	1
97744	309	1
6626	309	1
39049	309	1
93764	309	1
48734	309	1
65868	309	1
98095	309	1
40409	309	1
70089	310	1
7609	310	1
2976	310	1
7720	310	1
2648	310	1
79067	310	1
2933	310	1
33019	310	1
63260	310	1
40340	310	1
32820	312	1
32438	312	1
57070	312	1
96543	312	1
95607	312	1
23655	312	1
88396	312	1
30409	312	1
88574	312	1
85722	312	1
67778	312	1
92949	312	1
60576	312	1
86808	312	1
49622	312	1
5487	312	1
66009	312	1
65857	312	1
29772	312	1
27590	312	1
2477	312	1
377	312	1
88099	312	1
57962	312	1
78208	312	1
74255	312	1
68602	312	1
66555	312	1
62648	312	1
28933	314	1
80926	314	1
40021	314	1
36887	317	1
52726	319	1
44090	319	1
93803	319	1
74490	319	1
39063	319	1
56705	319	1
1569	319	1
44054	319	1
47833	320	1
68020	320	1
49235	321	1
99424	321	1
75657	325	1
6598	327	1
83876	327	1
50279	327	1
44882	327	1
97884	327	1
97998	327	1
84356	327	1
30832	327	1
36252	327	1
84495	327	1
47998	327	1
88205	327	1
8986	327	1
75378	327	1
87334	327	1
60537	327	1
4817	327	1
66606	327	1
44944	327	1
1322	328	1
32034	328	1
60890	328	1
1491	328	1
94098	328	1
5948	328	1
24608	328	1
56970	328	1
6801	328	1
49942	328	1
73687	329	1
5254	329	1
60878	329	1
44858	329	1
60027	329	1
30488	329	1
43408	329	1
99720	329	1
2038	329	1
28575	329	1
2503	329	1
24528	329	1
30832	329	1
8745	329	1
583	329	1
56376	329	1
80950	329	1
29676	329	1
8262	329	1
58458	329	1
98858	329	1
43484	329	1
6869	329	1
26760	329	1
78563	329	1
60594	329	1
88462	329	1
50530	329	1
74472	330	1
20394	330	1
78708	330	1
26757	330	1
32507	330	1
2803	330	1
333	330	1
1986	331	1
93529	331	1
3139	331	1
90023	332	1
86764	333	1
1174	333	1
74472	333	1
773	333	1
4579	333	1
24087	333	1
5804	333	1
79936	333	1
73203	333	1
86298	333	1
7839	333	1
3030	333	1
2803	333	1
330	333	1
47438	334	1
3039	334	1
8350	334	1
7705	334	1
25703	334	1
44456	334	1
32554	336	1
39376	336	1
6824	336	1
69439	337	1
56383	337	1
47438	339	1
8350	339	1
4295	339	1
48746	339	1
2893	339	1
6178	339	1
2752	339	1
44456	339	1
68707	339	1
7147	339	1
99242	339	1
77470	339	1
59093	339	1
27669	340	1
22790	340	1
20795	340	1
43009	340	1
79739	340	1
2807	341	1
84205	341	1
70801	341	1
94872	342	1
60037	342	1
38280	343	1
35275	343	1
38702	344	1
56084	344	1
76337	344	1
826	344	1
64607	345	1
69389	346	1
89807	346	1
75655	346	1
5625	346	1
42071	346	1
64955	348	1
66272	348	1
67096	348	1
85655	348	1
57402	349	1
8870	349	1
97538	349	1
28463	349	1
33956	349	1
93285	349	1
42420	349	1
89372	349	1
30060	349	1
50674	351	1
7542	351	1
23694	351	1
72936	351	1
68602	352	1
66555	352	1
37675	353	1
57935	353	1
73220	353	1
55406	353	1
54674	353	1
67265	353	1
86288	353	1
62245	353	1
45634	353	1
72044	353	1
24454	353	1
73333	353	1
28953	353	1
4674	353	1
35833	353	1
74254	353	1
72936	353	1
75277	353	1
25264	353	1
32294	353	1
69879	353	1
69880	353	1
94888	353	1
26075	354	1
63255	354	1
79265	354	1
9364	354	1
37800	356	1
28492	357	1
6942	358	1
74949	359	1
9806	359	1
27097	359	1
68976	359	1
90572	361	1
57935	363	1
56404	363	1
52008	363	1
59595	363	1
72982	363	1
60282	363	1
20850	363	1
24783	363	1
60273	363	1
27700	363	1
26758	363	1
37655	363	1
90700	363	1
74093	363	1
95608	363	1
40758	363	1
60355	363	1
64983	363	1
3530	363	1
88427	363	1
60334	363	1
3111	363	1
55066	363	1
35833	363	1
82404	363	1
5432	363	1
73407	364	1
2365	364	1
33759	364	1
88820	364	1
97089	364	1
4342	364	1
92095	364	1
4806	364	1
70934	364	1
3891	364	1
88472	364	1
90779	364	1
23960	364	1
23688	365	1
54883	365	1
94898	365	1
74596	365	1
7095	368	1
95940	368	1
46302	368	1
485	368	1
72982	368	1
85295	368	1
988	368	1
1500	368	1
90989	368	1
55072	368	1
78200	368	1
7029	368	1
77304	368	1
4032	368	1
95759	369	1
34074	369	1
49068	369	1
9227	369	1
24267	369	1
33679	369	1
55298	369	1
78348	369	1
47022	369	1
46287	369	1
380	369	1
35083	369	1
64804	370	1
85426	370	1
22549	370	1
66746	370	1
52822	370	1
20743	372	1
34346	372	1
30517	372	1
33629	372	1
2173	372	1
5438	372	1
4617	372	1
27688	372	1
2370	372	1
5297	373	1
87309	373	1
74450	374	1
93440	374	1
3189	374	1
94874	374	1
46826	375	1
93440	375	1
60662	375	1
42722	375	1
7358	375	1
97487	375	1
57767	375	1
2365	375	1
54657	375	1
70262	375	1
50388	375	1
93440	376	1
60662	376	1
224	376	1
57070	377	1
312	377	1
56260	377	1
66009	377	1
27590	377	1
2477	377	1
35928	379	1
92034	379	1
79900	379	1
94726	379	1
64630	379	1
69843	379	1
46434	379	1
89487	379	1
80500	379	1
60572	379	1
96584	379	1
49522	379	1
63959	379	1
47048	379	1
29720	379	1
2742	379	1
83037	380	1
24632	380	1
49009	380	1
369	380	1
2070	380	1
35083	380	1
86840	380	1
79600	380	1
26482	381	1
45639	382	1
2000	382	1
6244	382	1
49235	399	1
38760	399	1
85754	399	1
44565	399	1
39883	399	1
87893	399	1
8858	399	1
78475	399	1
64685	401	1
47845	401	1
678	401	1
7374	402	1
84689	402	1
20634	402	1
64238	402	1
75507	402	1
75744	402	1
72965	402	1
48308	402	1
29829	403	1
8592	403	1
27288	403	1
76280	403	1
92802	403	1
26787	403	1
80025	403	1
65380	403	1
80505	407	1
8878	407	1
97027	407	1
24206	408	1
55004	413	1
3655	413	1
28605	413	1
79078	413	1
90066	413	1
98408	413	1
2649	417	1
68330	417	1
7052	417	1
79906	417	1
92945	420	1
46352	420	1
85266	420	1
2503	420	1
48560	420	1
64439	420	1
25835	420	1
50044	420	1
27467	420	1
80320	420	1
32938	420	1
37570	420	1
60038	420	1
99880	420	1
44960	420	1
55437	420	1
94076	420	1
90968	420	1
95300	421	1
27458	421	1
63030	421	1
95207	421	1
6086	421	1
49602	421	1
3198	421	1
77879	422	1
63856	422	1
62833	423	1
27557	423	1
90924	423	1
47573	423	1
34770	425	1
54593	425	1
48968	425	1
66023	425	1
6205	425	1
6630	425	1
62528	425	1
47902	425	1
63795	425	1
36853	425	1
52792	425	1
54838	425	1
62057	425	1
33463	425	1
29787	425	1
57607	425	1
74797	425	1
76465	425	1
69278	425	1
82092	425	1
30089	426	1
75889	427	1
89285	427	1
40190	427	1
75056	427	1
79699	427	1
25772	427	1
43702	427	1
35392	427	1
43862	427	1
63003	428	1
66697	429	1
70450	429	1
82772	429	1
74097	432	1
99690	432	1
47438	432	1
8350	432	1
92543	432	1
83984	436	1
73053	436	1
75787	436	1
85840	437	1
85786	437	1
7552	437	1
6060	437	1
20722	437	1
34566	437	1
98260	439	1
23268	439	1
45593	439	1
49932	439	1
74459	439	1
20806	439	1
48676	439	1
7827	439	1
58058	439	1
34347	439	1
99633	439	1
40835	439	1
53064	439	1
8632	439	1
23942	439	1
25758	439	1
89534	439	1
38834	439	1
5657	440	1
95940	440	1
1453	440	1
485	440	1
72982	440	1
30305	440	1
39064	440	1
22757	440	1
20691	440	1
33020	440	1
76493	440	1
64278	440	1
40030	440	1
95294	440	1
49745	440	1
23548	440	1
75762	440	1
55200	440	1
74022	440	1
49582	440	1
59000	440	1
57258	440	1
84297	440	1
92360	440	1
75988	440	1
30298	440	1
59283	440	1
84084	440	1
42609	440	1
85630	440	1
85502	440	1
77037	440	1
2177	440	1
30710	440	1
44226	440	1
66488	440	1
5933	440	1
3163	440	1
73320	440	1
46302	441	1
4341	441	1
20545	441	1
67808	441	1
68078	442	1
75433	442	1
26930	442	1
56359	442	1
30967	442	1
32988	442	1
99597	442	1
98752	443	1
2832	443	1
52986	444	1
33242	444	1
97884	444	1
27969	444	1
905	444	1
33565	444	1
78667	444	1
20247	444	1
23225	444	1
84209	446	1
7399	446	1
90241	446	1
62258	446	1
7707	446	1
38204	446	1
32702	446	1
43372	446	1
24723	446	1
74006	446	1
35800	446	1
84450	446	1
87907	446	1
55041	446	1
9552	446	1
95896	446	1
66299	446	1
6506	446	1
50375	446	1
35390	446	1
83403	446	1
85634	446	1
67869	448	1
4436	448	1
22390	448	1
48476	448	1
3031	448	1
83462	448	1
46945	448	1
85090	448	1
32903	448	1
65823	448	1
6394	448	1
37534	448	1
46976	448	1
36528	448	1
42263	449	1
97009	449	1
52658	449	1
36588	449	1
26680	449	1
72044	449	1
80359	449	1
93764	449	1
55022	449	1
8230	449	1
44808	449	1
590	449	1
32554	449	1
9369	449	1
26086	449	1
88674	449	1
96330	449	1
60670	449	1
85624	454	1
59595	454	1
485	454	1
78667	454	1
4395	454	1
20247	454	1
83295	454	1
67994	454	1
52774	454	1
80207	454	1
23364	454	1
75934	454	1
84775	454	1
89673	454	1
60899	454	1
57980	454	1
48025	455	1
6998	456	1
52066	458	1
75743	459	1
22288	460	1
97560	460	1
44043	460	1
20783	461	1
88422	461	1
48823	461	1
79936	462	1
73203	462	1
70368	462	1
23096	462	1
53022	463	1
53025	463	1
32206	463	1
5278	463	1
99563	463	1
72646	463	1
97975	464	1
67945	464	1
66460	465	1
94636	465	1
57792	465	1
97476	465	1
39883	465	1
38008	465	1
84278	465	1
29722	465	1
80396	465	1
36659	465	1
97044	465	1
77076	468	1
7438	468	1
57286	469	1
59092	469	1
79496	469	1
36798	469	1
77787	469	1
57239	469	1
63848	469	1
58820	469	1
98293	470	1
39042	470	1
