43456	35042
43456	50338
43456	53423
43456	55966
43456	64020
43456	66664
43456	66689
43456	68850
43456	75493
43456	75562
43456	77734
43456	86234
43456	87077
43456	90859
43456	90426
43456	96039
43456	96677
43456	002290
43456	004467
43456	007708
20570	8710
20570	13496
20570	13857
20570	14988
20570	15720
20570	18230
20570	18367
20570	25922
20570	29976
20570	38139
20570	42608
20570	43456
20570	47011
20570	48710
20570	50506
20570	51275
20570	58470
20570	63545
20570	66664
20570	69920
20570	72461
20570	76872
20570	99870
20570	102722
66664	4853
66664	00185
66664	03524
66664	05975
66664	08695
66664	08705
66664	09465
66664	20570
66664	23835
66664	25922
66664	27030
66664	27537
66664	30699
66664	35487
66664	40003
66664	43456
66664	44480
66664	46066
66664	52829
66664	53007
66664	54019
66664	54065
66664	55909
66664	58382
66664	76872
66664	88202
66664	90898
66664	94695
66664	96583
86764	333
86764	4560
86764	5540
86764	7990
86764	01174
86764	01486
86764	03764
86764	04848
86764	05113
86764	05439
86764	07489
86764	08024
86764	08695
86764	09729
86764	20295
86764	22425
86764	22757
86764	23232
86764	37520
86764	37802
86764	38305
86764	38634
86764	40820
86764	40830
86764	44044
86764	49647
86764	49899
86764	50364
86764	55660
86764	60529
86764	60808
86764	62345
86764	65562
86764	67072
86764	67360
86764	68298
86764	72096
86764	72960
86764	73687
86764	77762
86764	79603
86764	85802
86764	88227
86764	88401
86764	92067
86764	93429
86764	98978
86764	000773
86764	002573
38634	22225
38634	35071
38634	60377
38634	60432
38634	86764
38634	003553
38634	003713
07190	13086
07190	40634
07190	48528
07190	95831
40634	9238
40634	07190
40634	24030
40634	27024
40634	30775
40634	40435
40634	46706
40634	48528
40634	75992
40634	89605
40634	95830
40634	97837
48528	0199
48528	9031
48528	9238
48528	9585
48528	01029
48528	07190
48528	09503
48528	24030
48528	27024
48528	30079
48528	30775
48528	40435
48528	40634
48528	47236
48528	47869
48528	50625
48528	50789
48528	67777
48528	75992
48528	79754
48528	83984
48528	85046
48528	88090
48528	89605
48528	94997
48528	95830
48528	97837
48528	000821
48528	007819
44044	13764
44044	18695
44044	49899
44044	79603
44044	86764
44044	88227
44044	102573
03764	27693
03764	44144
03764	49899
03764	54488
03764	58428
03764	74478
03764	75258
03764	86764
03764	100048
49899	03764
49899	08695
49899	44044
49899	79603
49899	86764
49899	88227
49899	002573
37520	86764
002741	1468
002741	6339
002741	8157
002741	8416
002741	11178
002741	14685
002741	17942
002741	29129
002741	32438
002741	32916
002741	37691
002741	46269
002741	51883
002741	70112
002741	73647
002741	74701
002741	83898
002741	85822
002741	96545
002741	105058
005058	8050
005058	33080
005058	34964
005058	38533
005058	41887
005058	41916
005058	56272
005058	70939
005058	85351
005058	96716
005058	101213
005058	102741
005058	105594
005058	106784
005058	107201
88227	7257
88227	01673
88227	02042
88227	08695
88227	23232
88227	37802
88227	40212
88227	44044
88227	49899
88227	73687
88227	78348
88227	79603
88227	86764
37802	23232
37802	86764
37802	88227
23232	3980
23232	01220
23232	36460
23232	37802
23232	60962
23232	86764
23232	88227
33964	34301
34301	2394
34301	7583
34301	14825
34301	29130
34301	33964
34301	60411
34301	63678
34301	71830
34301	78721
34301	94129
34301	104609
34301	107885
40495	915
40495	1644
40495	8355
40495	8448
40495	9545
40495	20950
40495	26311
40495	38468
40495	39384
40495	42141
40495	46317
40495	48259
40495	51484
40495	58783
40495	60878
40495	64057
40495	64225
40495	67903
40495	68163
40495	73862
40495	80612
40495	80622
40495	81727
40495	81964
40495	85028
40495	89785
40495	96799
40495	98185
40495	100084
40495	100639
40495	103104
40495	106659
89785	01428
89785	09896
89785	20337
89785	26301
89785	36034
89785	40495
89785	40728
89785	44557
89785	45407
89785	52526
89785	56232
89785	64685
89785	73077
89785	80622
89785	000038
4853	5254
4853	7007
4853	9053
4853	9990
4853	03496
4853	05193
4853	05778
4853	06847
4853	22843
4853	25922
4853	26002
4853	27537
4853	30365
4853	43580
4853	44000
4853	54380
4853	55823
4853	58382
4853	60432
4853	60712
4853	64605
4853	66384
4853	66664
4853	70205
4853	72204
4853	76872
4853	79280
4853	86464
4853	86550
4853	89030
4853	89665
4853	94770
4853	98707
4853	98986
4853	99935
4853	007885
44000	4012
44000	4853
44000	5328
44000	06186
44000	09938
44000	20295
44000	20234
44000	20783
44000	23334
44000	23835
44000	28967
44000	30058
44000	30858
44000	32836
44000	34709
44000	42007
44000	43779
44000	47706
44000	52364
44000	54985
44000	60707
44000	60514
44000	60935
44000	62050
44000	69953
44000	70965
44000	77479
44000	83270
44000	88852
44000	90744
44000	94275
44000	94369
44000	002722
44000	006502
006876	3483
006876	3526
006876	3881
006876	6121
006876	6292
006876	7120
006876	7245
006876	7524
006876	11835
006876	13402
006876	14550
006876	15374
006876	19436
006876	19729
006876	21385
006876	22642
006876	23499
006876	25479
006876	28226
006876	30365
006876	33182
006876	33269
006876	33410
006876	34770
006876	35888
006876	36022
006876	38533
006876	42390
006876	43339
006876	43349
006876	43937
006876	44753
006876	45101
006876	47807
006876	51028
006876	53588
006876	54819
006876	55680
006876	56672
006876	60905
006876	61729
006876	63645
006876	63967
006876	65060
006876	70050
006876	71668
006876	74451
006876	76163
006876	76704
006876	80182
006876	80990
006876	81476
006876	81626
006876	83197
006876	83824
006876	83876
006876	87406
006876	87546
006876	92075
006876	93573
006876	96866
006876	101196
006876	101910
006876	102967
006876	103979
006876	104609
006876	105312
006876	105473
006876	105945
006876	106784
006876	107067
006876	107254
006876	107373
43349	72220
43349	006876
06812	2367
06812	31664
06812	47799
06812	107564
47799	06812
47799	25506
47799	36082
47799	37882
47799	43408
47799	45270
47799	57493
47799	59986
47799	60878
47799	99596
05263	4904
05263	8416
05263	12265
05263	18843
05263	20831
05263	26002
05263	27111
05263	27577
05263	29350
05263	36932
05263	40424
05263	42816
05263	53856
05263	56178
05263	57501
05263	60597
05263	65981
05263	67109
05263	67147
05263	71956
05263	82585
05263	86311
05263	88071
05263	91976
05263	95956
05263	100800
05263	103796
05263	104865
95830	13163
95830	13540
95830	16363
95830	17190
95830	18262
95830	27749
95830	29896
95830	40634
95830	48528
95830	56532
95830	56793
95830	63125
95830	72252
95830	79167
95830	80296
95830	80441
95830	98315
95830	99308
20277	17933
20277	58382
20277	61846
20277	68011
20277	88071
20277	99870
20277	104865
58382	4853
58382	7005
58382	05193
58382	08695
58382	20277
58382	24493
58382	26002
58382	50685
58382	60846
58382	66664
58382	75600
58382	76872
58382	99870
60846	8192
60846	21277
60846	24493
60846	25922
60846	48156
60846	53434
60846	58382
60846	60556
60846	66131
60846	75601
60846	87093
60846	94348
60846	99870
60846	103104
60846	106626
99870	240
99870	3098
99870	7775
99870	8666
99870	8745
99870	01699
99870	02031
99870	05193
99870	07955
99870	08537
99870	20277
99870	20570
99870	20749
99870	25029
99870	26501
99870	29705
99870	33735
99870	42592
99870	43278
99870	45078
99870	45648
99870	48430
99870	48700
99870	50840
99870	50685
99870	52003
99870	55329
99870	57702
99870	58382
99870	60746
99870	60485
99870	60846
99870	66272
99870	68052
99870	68593
99870	69439
99870	74925
99870	76086
99870	78254
99870	79940
99870	83382
99870	84238
99870	87016
99870	87253
99870	97060
99870	002069
99870	003443
99870	003809
99870	004944
99870	006560
35066	030
35066	06816
35066	20770
35066	23502
35066	27567
35066	27962
35066	29333
35066	44762
35066	46352
35066	50014
35066	73539
35066	73647
35066	85840
35066	86066
35066	87923
35066	92945
35066	97238
030	3602
030	20771
030	35066
030	39462
030	44662
030	50730
030	51014
030	59299
030	69597
030	72656
030	73647
030	74511
030	77058
030	87923
50014	130
50014	20771
50014	27567
50014	27962
50014	35066
50014	46352
50014	73647
50014	86066
50014	92945
92829	22494
22494	92829
23069	0034
23069	0132
23069	01653
23069	04454
23069	20925
23069	30900
23069	32055
23069	32890
23069	34042
23069	44052
23069	44299
23069	48773
23069	56098
23069	57390
23069	57735
23069	73802
23069	73850
23069	76044
23069	80535
23069	94535
23069	99790
99790	00237
99790	01653
99790	03634
99790	05148
99790	05200
99790	20743
99790	22303
99790	23069
99790	32055
99790	33572
99790	36604
99790	40443
99790	50065
99790	60935
99790	65025
99790	73647
99790	78995
99790	86096
99790	96097
99790	003884
99790	006905
32055	1034
32055	11214
32055	11653
32055	21925
32055	23069
32055	32029
32055	34042
32055	36614
32055	40305
32055	40308
32055	44152
32055	44299
32055	48773
32055	51065
32055	64796
32055	73647
32055	73812
32055	73851
32055	76044
32055	79257
32055	81297
32055	81524
32055	82689
32055	93113
32055	99790
01653	23069
01653	32155
01653	51065
01653	73647
01653	99790
58629	4568
58629	7011
58629	8266
58629	00185
58629	02387
58629	05534
58629	07212
58629	08078
58629	20483
58629	24489
58629	24780
58629	25346
58629	27099
58629	33020
58629	35047
58629	38300
58629	39808
58629	40007
58629	42306
58629	49940
58629	50392
58629	59037
58629	59063
58629	59224
58629	59230
58629	63358
58629	64333
58629	65829
58629	69332
58629	70673
58629	70461
58629	73800
58629	74640
58629	76765
58629	78789
58629	79087
58629	79456
58629	79659
58629	80434
58629	80115
58629	90418
58629	99366
58629	003068
58629	006309
58629	008119
70461	2583
70461	3198
70461	4763
70461	4781
70461	4949
70461	5715
70461	5989
70461	7504
70461	8350
70461	8466
70461	9489
70461	9991
70461	12387
70461	12713
70461	13279
70461	14118
70461	17212
70461	18078
70461	18367
70461	19383
70461	21248
70461	21748
70461	25346
70461	25463
70461	27199
70461	30037
70461	30576
70461	32517
70461	33120
70461	38300
70461	39808
70461	40007
70461	47438
70461	49940
70461	50506
70461	51392
70461	53048
70461	53303
70461	58629
70461	59037
70461	59163
70461	61712
70461	63358
70461	64333
70461	64996
70461	65829
70461	70606
70461	70673
70461	72461
70461	73254
70461	73800
70461	75404
70461	76765
70461	77486
70461	77730
70461	78789
70461	79087
70461	79456
70461	80273
70461	80434
70461	81115
70461	81189
70461	82778
70461	83746
70461	84246
70461	85952
70461	89598
70461	90774
70461	91418
70461	92689
70461	99300
70461	99690
70461	99900
70461	106502
70461	108119
02170	7281
02170	17271
02170	26075
02170	33876
02170	87326
07271	12170
07271	26075
07271	33876
08288	189
08288	1160
08288	4934
08288	5215
08288	13936
08288	21181
08288	28359
08288	31227
08288	31362
08288	35125
08288	51882
08288	52228
08288	55406
08288	57504
08288	57600
08288	64071
08288	69007
08288	79862
08288	82283
08288	82526
08288	88656
08288	91392
08288	95991
08288	98610
08288	98898
88656	3687
88656	00526
88656	08288
88656	09606
88656	20181
88656	20987
88656	22054
88656	22230
88656	24048
88656	24458
88656	27649
88656	30227
88656	30432
88656	34036
88656	40591
88656	40934
88656	43339
88656	45876
88656	52903
88656	57832
88656	59003
88656	67757
88656	67869
88656	74620
88656	78850
88656	79784
88656	79806
88656	80084
88656	80071
88656	83824
88656	87044
88656	000508
88656	002554
30227	18288
30227	88656
8092	4118
8092	6945
8092	15193
8092	22790
8092	23480
8092	28141
8092	34490
8092	44024
8092	45090
8092	50807
8092	51041
8092	51198
8092	53434
8092	53923
8092	54112
8092	57659
8092	60764
8092	61088
8092	61846
8092	62335
8092	62371
8092	90225
8092	93301
8092	99490
8092	102141
8092	106628
8092	108152
53434	8092
53434	9990
53434	06723
53434	06766
53434	23835
53434	25506
53434	32407
53434	34467
53434	50065
53434	50822
53434	59595
53434	60846
53434	70344
53434	74047
53434	74638
53434	78690
53434	86603
53434	88775
53434	002009
005537	26885
26885	8939
26885	20027
26885	20442
26885	62397
26885	005537
85287	209
85287	0631
85287	3526
85287	4750
85287	05221
85287	30652
85287	34770
85287	36397
85287	40730
85287	50279
85287	77990
85287	82247
85287	83824
85287	005945
0631	209
0631	3833
0631	4750
0631	7399
0631	8468
0631	13503
0631	14990
0631	15345
0631	15822
0631	20811
0631	24329
0631	24898
0631	25115
0631	26750
0631	28774
0631	37847
0631	41363
0631	42252
0631	42890
0631	43683
0631	45942
0631	48794
0631	52658
0631	53664
0631	54827
0631	66098
0631	67616
0631	72784
0631	78606
0631	82770
0631	83352
0631	85287
0631	92413
0631	94375
0631	97375
0631	98410
0631	101912
0631	103557
50065	11653
50065	32155
50065	32417
50065	53423
50065	53434
50065	59595
50065	73647
50065	88557
50065	99790
50065	102009
73647	030
73647	673
73647	903
73647	0034
73647	0041
73647	0132
73647	0995
73647	3039
73647	4099
73647	4875
73647	5205
73647	5576
73647	6007
73647	6303
73647	6339
73647	6820
73647	8000
73647	8998
73647	9004
73647	9227
73647	9309
73647	00117
73647	00543
73647	00915
73647	01559
73647	01653
73647	01760
73647	02593
73647	02797
73647	02865
73647	02915
73647	03000
73647	03217
73647	04428
73647	04934
73647	05072
73647	05345
73647	05439
73647	05822
73647	06166
73647	06727
73647	07758
73647	07955
73647	08080
73647	08928
73647	08996
73647	09051
73647	09111
73647	09211
73647	09411
73647	20013
73647	20770
73647	20936
73647	20344
73647	22023
73647	22094
73647	23425
73647	23489
73647	23592
73647	24098
73647	24390
73647	24397
73647	24606
73647	24928
73647	25296
73647	25370
73647	25696
73647	25926
73647	26075
73647	26750
73647	26928
73647	27304
73647	27458
73647	27567
73647	28280
73647	28348
73647	28575
73647	29021
73647	29420
73647	30488
73647	30630
73647	30900
73647	30522
73647	30669
73647	30762
73647	32055
73647	32065
73647	33018
73647	33332
73647	33944
73647	34467
73647	35066
73647	35025
73647	35487
73647	35688
73647	37001
73647	37018
73647	37036
73647	37829
73647	38059
73647	38468
73647	38502
73647	38606
73647	38830
73647	39093
73647	40607
73647	40700
73647	40228
73647	40363
73647	42306
73647	42792
73647	43683
73647	43901
73647	44534
73647	45001
73647	45389
73647	45942
73647	46006
73647	46066
73647	46269
73647	46934
73647	46999
73647	47032
73647	47245
73647	47663
73647	47690
73647	48094
73647	48405
73647	48669
73647	49420
73647	50637
73647	50674
73647	50840
73647	50945
73647	50014
73647	50055
73647	50065
73647	50452
73647	50562
73647	50617
73647	50887
73647	52228
73647	52420
73647	52658
73647	53487
73647	53740
73647	53775
73647	53790
73647	53806
73647	53880
73647	54078
73647	54862
73647	54888
73647	54979
73647	55056
73647	55437
73647	55884
73647	56056
73647	56293
73647	56299
73647	56456
73647	57078
73647	57600
73647	58328
73647	59400
73647	59446
73647	59473
73647	59728
73647	60067
73647	60450
73647	60587
73647	60228
73647	60330
73647	60795
73647	60847
73647	62031
73647	62207
73647	62795
73647	65030
73647	65285
73647	65568
73647	65889
73647	66008
73647	66800
73647	67023
73647	68724
73647	68801
73647	69454
73647	69500
73647	70690
73647	70838
73647	70613
73647	70679
73647	72088
73647	72972
73647	73047
73647	73524
73647	73647
73647	73664
73647	73706
73647	73904
73647	74724
73647	75027
73647	75988
73647	76029
73647	76044
73647	76901
73647	76939
73647	76949
73647	76955
73647	76989
73647	77308
73647	77620
73647	78520
73647	79967
73647	80222
73647	80627
73647	80799
73647	80662
73647	80723
73647	80760
73647	82770
73647	83043
73647	84430
73647	84760
73647	84877
73647	85085
73647	85802
73647	85822
73647	85864
73647	87065
73647	87532
73647	87782
73647	88889
73647	88970
73647	89350
73647	89540
73647	89688
73647	90487
73647	90579
73647	90758
73647	90392
73647	90575
73647	92288
73647	92538
73647	92540
73647	92709
73647	92822
73647	92945
73647	93740
73647	93858
73647	94448
73647	94733
73647	95573
73647	95607
73647	97087
73647	98553
73647	98787
73647	98795
73647	99015
73647	99790
73647	000082
73647	001355
73647	002388
73647	002741
73647	002934
73647	003074
73647	003180
73647	004019
73647	004100
73647	004572
73647	004657
73647	006773
73647	007051
73647	007086
73647	007287
73647	007341
73647	007592
73647	007705
73647	008214
60328	70003
70003	60328
06887	1074
06887	6479
06887	46016
06887	48275
06887	96901
96900	4035
96900	4750
96900	6089
96900	8536
96900	9412
96900	16887
96900	19747
96900	44388
96900	49959
96900	76737
96900	79711
96900	83259
96900	83824
96900	94716
96900	96507
96900	106218
03086	17190
03086	22117
03086	29578
03086	38807
03086	61171
03086	89062
03086	95778
03086	96887
03086	98474
03086	106610
96887	03086
96887	20358
96887	22017
96887	47088
96887	89960
96887	006610
006610	13086
006610	13192
006610	22117
006610	22757
006610	26970
006610	27249
006610	38807
006610	53121
006610	61171
006610	85962
006610	89062
006610	96887
62397	26885
62397	75000
75000	3483
75000	15936
75000	40111
75000	52868
75000	62397
75000	65575
75000	65811
75000	98723
0645	9619
9609	1645
9609	17700
9609	58199
9609	83338
9609	93931
75889	427
75889	5576
75889	6942
75889	8355
75889	01968
75889	02396
75889	20902
75889	27623
75889	30433
75889	30776
75889	33060
75889	37048
75889	50808
75889	52420
75889	55875
75889	57478
75889	59778
75889	64643
75889	67342
75889	70548
75889	80750
75889	98290
75889	001191
75889	007344
5576	6007
5576	7889
5576	09051
5576	20295
5576	40978
5576	49684
5576	50182
5576	57478
5576	60238
5576	73647
5576	75889
5576	77308
5576	96729
33400	616
33400	1498
33400	1764
33400	1930
33400	3483
33400	5869
33400	6911
33400	6960
33400	10765
33400	12552
33400	13026
33400	13189
33400	13443
33400	15584
33400	21718
33400	22461
33400	25346
33400	27244
33400	28452
33400	28901
33400	29745
33400	31225
33400	31315
33400	31432
33400	31437
33400	34081
33400	36600
33400	36673
33400	37431
33400	40649
33400	41346
33400	51257
33400	55346
33400	55347
33400	55680
33400	59003
33400	59037
33400	59127
33400	59244
33400	59283
33400	62534
33400	66863
33400	74451
33400	74785
33400	75495
33400	75916
33400	77994
33400	78454
33400	79518
33400	79761
33400	80788
33400	81679
33400	82583
33400	82609
33400	83401
33400	85057
33400	88215
33400	90536
33400	92386
33400	92678
33400	95379
33400	97744
33400	98384
33400	99008
33400	99033
33400	99227
33400	99428
33400	99536
33400	100508
33400	106876
97744	309
97744	30225
97744	33400
97744	38632
97744	39063
97744	44059
97744	46302
97744	46695
97744	47370
97744	52790
97744	56970
97744	65866
97744	80874
97744	83400
97744	94307
97744	97021
53969	5449
53969	8578
53969	00910
53969	05086
53969	08715
53969	08881
53969	22520
53969	22540
53969	32332
53969	32987
53969	33013
53969	52908
53969	54380
53969	56476
53969	56490
53969	62327
53969	72343
53969	77032
53969	87057
53969	87685
53969	90104
53969	92629
53969	94801
53969	95395
53969	99015
53969	001425
53969	001472
53969	005079
53969	005534
53969	005594
53969	006740
53969	007079
94801	15239
94801	27163
94801	30196
94801	31769
94801	33671
94801	52421
94801	53969
94801	69453
50807	8092
003884	33572
003884	53935
003884	96197
003884	96692
003884	99790
33572	02602
33572	53935
33572	62577
33572	70820
33572	96097
33572	96692
33572	99790
33572	003884
40416	880
40416	2289
40416	3582
40416	4295
40416	8986
40416	11816
40416	14900
40416	16350
40416	17933
40416	21286
40416	26130
40416	27372
40416	29072
40416	34619
40416	36848
40416	39005
40416	44882
40416	44985
40416	49669
40416	50989
40416	56153
40416	57213
40416	57274
40416	64517
40416	64930
40416	66073
40416	67108
40416	68566
40416	68784
40416	70989
40416	76112
40416	76143
40416	83259
40416	84495
40416	93716
40416	93718
40416	99491
40416	100327
40416	107928
76043	2716
76043	8986
76043	11816
76043	17933
76043	21286
76043	24261
76043	26457
76043	27372
76043	30563
76043	35797
76043	36252
76043	36848
76043	36887
76043	38981
76043	41416
76043	44882
76043	44944
76043	44985
76043	48594
76043	49669
76043	55138
76043	57274
76043	60537
76043	61531
76043	66606
76043	68566
76043	75378
76043	76466
76043	78851
76043	80421
76043	83876
76043	84495
76043	93716
76043	100206
76043	100327
76043	107910
76043	107949
76043	107956
55875	75889
55875	80750
80750	9829
80750	14364
80750	14916
80750	14917
80750	14954
80750	19127
80750	19896
80750	30142
80750	55875
80750	57942
80750	58039
80750	64969
80750	67531
80750	70728
80750	74250
80750	75889
80750	76875
80750	77088
80750	77912
80750	87253
80750	89222
80750	94448
80750	103443
80750	104944
33060	3350
33060	01968
33060	02366
33060	37675
33060	37903
33060	59306
33060	73333
33060	75889
33060	76328
33060	82865
33060	90966
96866	2039
96866	2706
96866	3526
96866	4230
96866	6021
96866	7590
96866	8800
96866	01559
96866	02915
96866	03540
96866	04502
96866	08654
96866	09822
96866	09891
96866	20385
96866	23054
96866	24205
96866	25029
96866	27649
96866	34770
96866	34964
96866	35888
96866	37298
96866	37903
96866	39620
96866	39976
96866	40008
96866	40270
96866	40494
96866	42306
96866	44205
96866	44753
96866	45500
96866	46006
96866	47236
96866	48307
96866	48594
96866	49559
96866	50419
96866	50728
96866	54027
96866	56093
96866	57095
96866	57846
96866	60084
96866	60537
96866	62013
96866	62207
96866	62258
96866	62859
96866	62958
96866	63026
96866	65268
96866	68754
96866	70960
96866	75966
96866	78850
96866	79045
96866	79079
96866	80663
96866	80626
96866	83876
96866	84602
96866	87756
96866	88748
96866	88808
96866	93278
96866	93922
96866	95776
96866	97254
96866	97720
96866	97788
96866	000206
96866	001355
96866	002554
96866	003807
96866	003819
96866	005046
96866	005312
96866	006876
96866	007324
003819	96866
96820	21442
20442	5800
20442	8939
20442	21027
20442	26885
20442	31033
20442	37399
20442	39026
20442	40760
20442	50858
20442	64465
20442	70112
20442	76872
20442	96821
20442	102440
20442	102581
20442	103570
005108	3249
005108	6301
005108	11719
005108	16479
005108	26492
005108	32021
005108	37470
005108	42927
005108	44786
005108	50526
005108	66226
005108	72149
005108	77024
005108	83562
005108	85890
005108	93741
005108	95441
005108	104026
005108	104947
83562	4340
83562	4750
83562	01503
83562	02012
83562	23923
83562	26492
83562	32020
83562	33980
83562	34453
83562	37969
83562	50043
83562	50890
83562	52726
83562	60508
83562	62832
83562	63865
83562	64530
83562	70896
83562	77024
83562	78700
83562	86059
83562	87060
83562	93740
83562	95440
83562	001627
83562	004026
83562	005108
35386	608
35386	02765
35386	03356
35386	03719
35386	04047
35386	24205
35386	25780
35386	30546
35386	30791
35386	38080
35386	50384
35386	58435
35386	60625
35386	72438
35386	74204
35386	76056
35386	76408
35386	78446
35386	80496
35386	95796
35386	99423
35386	99879
35386	006359
50384	24205
50384	35386
50384	58435
50384	74214
58435	24205
58435	35386
58435	50384
58435	74204
74204	13719
74204	24205
74204	25781
74204	30546
74204	35386
74204	51384
74204	58435
74204	72144
74204	78192
74204	99879
74204	102646
67360	7050
67360	34876
67360	40830
67360	68298
67360	86764
67360	92067
92067	40830
92067	67360
92067	68298
92067	86764
40830	616
40830	4539
40830	7770
40830	10538
40830	15439
40830	15536
40830	16108
40830	19388
40830	22757
40830	37449
40830	40820
40830	51131
40830	63958
40830	65562
40830	67360
40830	68298
40830	79026
40830	80791
40830	80883
40830	84430
40830	85802
40830	86764
40830	92034
40830	92067
40830	93429
40830	95953
40830	98978
40830	99536
40830	101067
68298	05536
68298	09882
68298	34565
68298	40830
68298	49385
68298	67360
68298	86764
68298	92034
68298	92067
36767	2038
36767	05164
36767	06029
36767	06789
36767	09277
36767	36848
36767	39054
36767	46055
36767	49785
36767	57420
36767	84356
36767	90397
36767	002933
09277	3638
09277	32135
09277	32494
09277	34951
09277	36054
09277	36482
09277	36767
09277	39154
09277	46915
09277	55266
09277	56262
09277	91397
09277	102933
09277	103458
39054	19277
39054	36767
39054	91397
39054	102933
90397	19277
90397	36767
90397	39154
90397	45810
90397	82614
90397	102933
002933	1172
002933	1779
002933	2716
002933	3894
002933	11460
002933	12935
002933	19277
002933	36767
002933	39154
002933	42488
002933	45335
002933	46016
002933	46066
002933	46443
002933	47149
002933	49582
002933	52658
002933	60518
002933	91397
002933	103049
27024	6490
27024	00668
27024	24030
27024	30851
27024	34948
27024	35574
27024	39909
27024	40435
27024	40634
27024	40266
27024	48528
27024	50327
27024	60000
27024	67869
27024	73350
27024	73992
27024	79697
27024	83984
27024	84490
27024	89605
27024	89932
27024	90165
27024	97347
27024	006533
27024	007436
83984	0199
83984	5484
83984	5553
83984	9031
83984	00436
83984	00912
83984	02099
83984	06020
83984	20480
83984	22392
83984	23000
83984	27024
83984	33852
83984	38872
83984	40370
83984	45028
83984	46444
83984	46923
83984	47236
83984	47340
83984	48528
83984	65750
83984	66947
83984	70932
83984	75098
83984	75443
83984	75787
83984	76497
83984	77039
83984	82762
83984	85089
83984	85565
83984	89340
83984	007677
83984	007907
25922	4853
25922	7004
25922	9904
25922	9990
25922	08695
25922	20570
25922	23807
25922	27537
25922	39026
25922	39009
25922	44882
25922	52030
25922	60040
25922	60846
25922	63545
25922	64434
25922	64605
25922	66664
25922	77249
25922	77254
25922	78088
25922	78797
25922	85663
25922	001598
25922	005429
25922	006626
74640	58629
7338	8266
7338	04233
7338	34925
7338	40190
7338	58782
7338	66972
7338	76332
04233	4175
04233	7338
04233	33495
04233	34925
04233	44375
32906	51883
32906	96545
32906	102741
50883	32916
50883	96545
50883	102741
96545	32906
96545	50883
96545	002741
53856	4028
53856	6505
53856	03274
53856	05263
53856	06426
53856	20214
53856	25008
53856	25867
53856	28282
53856	30437
53856	37399
53856	37482
53856	38000
53856	43077
53856	44685
53856	45078
53856	45401
53856	48039
53856	48643
53856	49907
53856	50287
53856	57702
53856	65546
53856	66272
53856	68045
53856	69920
53856	72353
53856	77634
53856	78457
53856	78606
53856	79087
53856	84238
53856	85655
53856	86240
53856	87773
53856	88363
53856	89749
53856	92993
53856	93580
53856	94095
53856	96800
53856	000009
53856	000166
53856	003313
53856	003439
53856	006576
39556	0239
39556	28938
39556	49059
39556	59320
39556	66337
39556	70998
39556	88601
39556	89960
39556	99883
39556	000020
39556	002913
70998	39556
70998	69638
70998	75695
70998	89961
07933	1779
07933	2289
07933	3221
07933	4295
07933	6292
07933	9612
07933	12337
07933	12658
07933	13045
07933	14900
07933	15053
07933	15439
07933	18118
07933	21277
07933	23411
07933	23423
07933	27943
07933	28953
07933	29350
07933	31459
07933	33626
